time,latitude,longitude,depth,mag,magType,nst,gap,dmin,rms,net,id,updated,place,type,horizontalError,depthError,magError,magNst,status,locationSource,magSource
1999-03-09T07:55:20.100Z,13.358,-88.542,51.8,4.2,mb,,,,1.24,us,usp0009454,2014-11-07T01:07:12.347Z,El Salvador,earthquake,,,,7,reviewed,us,us
1999-03-08T07:12:29.880Z,13.687,-88.088,250,4.4,mb,,,,1.06,us,usp000942k,2014-11-07T01:07:11.953Z,El Salvador,earthquake,,,,1,reviewed,us,us
1999-03-07T10:06:49.480Z,13.195,-87.45,300,4,mb,,,,0.99,us,usp000940v,2014-11-07T01:07:11.671Z,Honduras,earthquake,,,,6,reviewed,us,us
1999-03-02T07:13:02.600Z,13.385,-88.992,0,4.1,md,,,,,us,usp00093qe,2014-11-07T01:07:08.727Z,El Salvador,earthquake,,,,,reviewed,casc,casc
1999-03-01T21:51:22.090Z,13.64,-88.734,33,4.7,mb,,,,1.25,us,usp00093ps,2014-11-07T01:07:08.389Z,El Salvador,earthquake,,,,10,reviewed,us,us
1999-02-28T16:34:20.390Z,15.865,-87.276,33,4.2,mb,,,,1.39,us,usp00093mv,2014-11-07T01:07:05.826Z,offshore Honduras,earthquake,,,,7,reviewed,us,us
1999-02-16T14:56:40.900Z,15.647,-87.13,10,5.2,mwc,,,,1.04,us,usp00092xd,2016-11-09T21:53:49.430Z,Honduras,earthquake,,,,,reviewed,us,hrv
1999-02-08T08:34:52.760Z,14.801,-88.004,33,4.7,mb,,,,1.12,us,usp00092fj,2014-11-07T01:07:00.424Z,Honduras,earthquake,,,,4,reviewed,us,us
1999-01-12T04:41:00.410Z,14.769,-88.129,33,4,mb,,,,1.25,us,usp00090zb,2014-11-07T01:06:48.583Z,Honduras,earthquake,,,,4,reviewed,us,us
1999-01-04T18:10:11.400Z,15.215,-87.978,33,4.3,mb,,,,0.74,us,usp00090mh,2014-11-07T01:06:46.418Z,Honduras,earthquake,,,,3,reviewed,us,us
1998-10-22T05:05:17.680Z,13.497,-88.181,200,4,mb,,,,1.1,us,usp0008wvs,2014-11-07T01:06:16.616Z,El Salvador,earthquake,,,,10,reviewed,us,us
1998-08-25T05:49:51.380Z,13.265,-88.611,200,4.2,mb,,,,0.91,us,usp0008tu9,2014-11-07T01:05:53.069Z,El Salvador,earthquake,,,,6,reviewed,us,us
1998-08-12T15:01:43.440Z,12.988,-89.117,33,3.3,md,,,,0.17,us,usp0008t56,2014-11-07T01:05:48.566Z,offshore El Salvador,earthquake,,,,,reviewed,us,sss
1998-07-18T04:20:31.870Z,12.975,-88.377,73,4.2,mb,,,,1.03,us,usp0008rsc,2014-11-07T01:05:36.796Z,offshore El Salvador,earthquake,,,,13,reviewed,us,us
1998-05-20T07:21:36.040Z,13.483,-88.114,200,4.6,mb,,,,0.81,us,usp0008ndy,2014-11-07T01:05:14.462Z,El Salvador,earthquake,,,,5,reviewed,us,us
1998-04-19T17:40:48.580Z,13.345,-89.148,59.6,4.5,mb,,,,1.16,us,usp0008kjx,2014-11-07T01:05:01.341Z,offshore El Salvador,earthquake,,,,10,reviewed,us,us
1998-03-19T10:18:32.160Z,13.145,-88.111,150,3.8,mb,,,,1.24,us,usp0008hpm,2014-11-07T01:04:46.909Z,offshore El Salvador,earthquake,,,,6,reviewed,us,us
1998-02-09T05:21:39.870Z,13.604,-88.639,100,4.5,mb,,,,1.19,us,usp0008fqn,2014-11-07T01:04:31.496Z,El Salvador,earthquake,,,,2,reviewed,us,us
1998-02-05T14:20:45.350Z,13.35,-88.699,100,4.1,mb,,,,1.4,us,usp0008fge,2014-11-07T01:04:29.807Z,El Salvador,earthquake,,,,2,reviewed,us,us
1997-12-18T15:30:12.130Z,13.026,-88.605,33,4.6,mb,,,,1.51,us,usp0008cv8,2014-11-07T01:04:08.563Z,offshore El Salvador,earthquake,,,,3,reviewed,us,us
1997-12-18T15:02:00.320Z,13.84,-88.739,182.1,6.1,mwb,,,,0.98,us,usp0008cv7,2016-11-10T00:55:23.092Z,El Salvador,earthquake,,,,,reviewed,us,us
1997-11-19T11:16:02.150Z,13.244,-88.977,77.1,4.1,mb,,,,1.02,us,usp0008az1,2014-11-07T01:03:56.016Z,offshore El Salvador,earthquake,,4.9,,1,reviewed,us,us
1997-11-12T21:54:14.660Z,13.703,-89.356,89.2,4.8,mb,,,,1.13,us,usp0008ajg,2014-11-07T01:03:53.761Z,El Salvador,earthquake,,2.7,,33,reviewed,us,us
1997-11-09T22:56:42.750Z,13.849,-88.808,176.4,6.5,mwb,,,,1.13,us,usp0008acs,2016-11-10T00:51:34.249Z,El Salvador,earthquake,,2.4,,,reviewed,us,us
1997-10-18T19:10:14.190Z,14.744,-88.896,33,4.6,mb,,,,1.03,us,usp000899g,2014-11-07T01:03:42.983Z,Honduras,earthquake,,,,4,reviewed,us,us
1997-10-18T14:17:45.610Z,13.147,-87.668,200,4.1,mb,,,,1.03,us,usp0008993,2014-11-07T01:03:42.953Z,Honduras,earthquake,,,,2,reviewed,us,us
1997-10-08T12:47:31.240Z,13.801,-88.607,300,4.4,mb,,,,1.1,us,usp00088rf,2014-11-07T01:03:40.078Z,El Salvador,earthquake,,,,2,reviewed,us,us
1997-09-16T23:43:56.080Z,13.195,-89.128,100,4.2,mb,,,,1.35,us,usp00087mb,2014-11-07T01:03:29.445Z,offshore El Salvador,earthquake,,,,10,reviewed,us,us
1997-09-13T10:33:09.500Z,13.483,-87.54,300,4.2,mb,,,,0.94,us,usp00087g7,2014-11-07T01:03:28.716Z,Honduras,earthquake,,,,5,reviewed,us,us
1997-09-08T18:52:38.160Z,16.628,-85.975,10,4.3,mb,,,,1.17,us,usp00087ad,2014-11-07T01:03:27.997Z,offshore Honduras,earthquake,,,,4,reviewed,us,us
1997-07-06T20:13:37.030Z,16.157,-87.917,33,6.1,mwb,,,,1.24,us,usp00084fp,2017-04-26T17:53:45.545Z,offshore Honduras,earthquake,,,,,reviewed,us,us
1997-06-26T10:05:29.320Z,13.04,-88.575,100,4.4,mb,,,,1.15,us,usp0008401,2014-11-07T01:03:00.046Z,offshore El Salvador,earthquake,,,,7,reviewed,us,us
1997-06-24T06:59:52.850Z,13.336,-87.767,33,4.1,mb,,,,1.43,us,usp00083wb,2014-11-07T01:02:59.513Z,Golfo de Fonseca  El Salvador,earthquake,,,,2,reviewed,us,us
1997-06-19T14:35:35.640Z,13.184,-89.077,74.7,4.2,mb,,,,1.43,us,usp00083qs,2014-11-07T01:02:58.855Z,offshore El Salvador,earthquake,,6.6,,4,reviewed,us,us
1997-06-02T23:29:21.680Z,13.387,-89.251,79.7,4.3,mb,,,,1.21,us,usp000833a,2014-11-07T01:02:53.088Z,offshore El Salvador,earthquake,,,,5,reviewed,us,us
1997-05-27T17:38:26.750Z,13.51,-88.984,71.6,4.1,mb,,,,0.99,us,usp00082wn,2014-11-07T01:02:49.664Z,El Salvador,earthquake,,,,5,reviewed,us,us
1997-05-20T08:18:49.680Z,15.86,-85.309,10,3.9,mb,,,,1.43,us,usp00082jy,2014-11-07T01:02:48.238Z,Honduras,earthquake,,,,3,reviewed,us,us
1997-04-30T10:21:02.920Z,14.468,-83.54,33,4.5,mb,,,,0.87,us,usp00081h1,2014-11-07T01:02:39.452Z,Nicaragua,earthquake,,,,5,reviewed,us,us
1997-04-22T22:42:06.500Z,13.996,-88.516,33,3.8,mb,,,,1.83,us,usp000812k,2014-11-07T01:02:37.708Z,Honduras,earthquake,,,,1,reviewed,us,us
1997-04-15T07:51:02.820Z,16.453,-86.842,33,5.5,mwc,,,,1.07,us,usp00080m5,2016-11-09T22:18:38.166Z,offshore Honduras,earthquake,,,,,reviewed,us,hrv
1997-04-04T15:42:10.300Z,13.072,-89.33,100,3.4,mb,,,,0.49,us,usp0007zyd,2014-11-07T01:02:30.108Z,offshore El Salvador,earthquake,,,,1,reviewed,us,us
1997-03-28T03:14:46.720Z,13.637,-89.451,100,4,mb,,,,1.36,us,usp0007zkn,2014-11-07T01:02:23.417Z,El Salvador,earthquake,,,,1,reviewed,us,us
1997-03-23T16:00:01.680Z,13.753,-89.305,78.1,3.6,md,,,,1.2,us,usp0007zap,2014-11-07T01:02:22.209Z,El Salvador,earthquake,,4.9,,,reviewed,us,sss
1997-03-17T22:15:28.030Z,13.247,-89.254,33,4.2,mb,,,,1.28,us,usp0007yzt,2014-11-07T01:02:20.346Z,offshore El Salvador,earthquake,,,,2,reviewed,us,us
1997-03-12T18:01:59.710Z,13.23,-89.06,71.6,3.9,md,,,,1.2,us,usp0007yqf,2014-11-07T01:02:19.401Z,offshore El Salvador,earthquake,,4.5,,,reviewed,us,sss
1997-02-27T05:44:54.360Z,13.933,-89.315,201,4,mb,,,,0.7,us,usp0007xw3,2014-11-07T01:02:11.638Z,El Salvador,earthquake,,12.9,,1,reviewed,us,us
1997-02-22T03:03:29.260Z,13.054,-88.999,33,2.8,md,,,,0.15,us,usp0007xmj,2014-11-07T01:02:10.457Z,offshore El Salvador,earthquake,,,,,reviewed,us,sss
1997-02-10T05:24:26.500Z,15.357,-87.146,10,3.1,mb,,,,0.86,us,usp0007x0y,2014-11-07T01:02:07.914Z,Honduras,earthquake,,,,1,reviewed,us,us
1997-02-07T10:30:22.700Z,13.398,-88.852,100,3.8,mb,,,,1.54,us,usp0007wwt,2014-11-07T01:02:07.303Z,El Salvador,earthquake,,,,2,reviewed,us,us
1997-02-05T14:22:58.010Z,13.113,-88.428,100,4.3,mb,,,,1.13,us,usp0007wts,2014-11-07T01:02:06.637Z,offshore El Salvador,earthquake,,,,2,reviewed,us,us
1997-01-24T07:55:21.980Z,13.108,-88.159,66.2,3.6,md,,,,0.87,us,usp0007w9p,2014-11-07T01:02:00.038Z,offshore El Salvador,earthquake,,,,,reviewed,us,sss
1997-01-15T07:49:25.180Z,13.796,-87.111,250,3.5,mb,,,,1.4,us,usp0007vw9,2014-11-07T01:01:58.011Z,Honduras,earthquake,,,,1,reviewed,us,us
1997-01-03T02:22:18.080Z,13.506,-88.048,179.7,4.8,mb,,,,1.04,us,usp0007vcy,2014-11-07T01:01:54.896Z,El Salvador,earthquake,,,,41,reviewed,us,us
1997-01-01T00:30:20.330Z,13.03,-88.083,33,4.5,mb,,,,0.71,us,usp0007v96,2014-11-07T01:01:52.248Z,offshore El Salvador,earthquake,,,,1,reviewed,us,us
1996-12-17T10:39:41.860Z,13.863,-89.092,150,3.9,mb,,,,1.19,us,usp0007ukc,2014-11-07T01:01:47.875Z,El Salvador,earthquake,,,,2,reviewed,us,us
1996-12-16T20:56:10.390Z,13.231,-89.091,100,4.1,mb,,,,1.4,us,usp0007ujg,2014-11-07T01:01:47.789Z,offshore El Salvador,earthquake,,,,3,reviewed,us,us
1996-08-27T00:21:43.390Z,13.241,-89.454,33,4.6,mb,,,,1.51,us,usp0007p3c,2014-11-07T01:01:01.736Z,offshore El Salvador,earthquake,,,,7,reviewed,us,us
1996-08-20T23:42:52.370Z,13.234,-87.414,212.2,4.3,mb,,,,1.1,us,usp0007nv4,2014-11-07T01:01:00.291Z,Honduras,earthquake,,,,29,reviewed,us,us
1996-07-22T08:30:21.260Z,13.076,-88.723,61.1,5.6,mwc,,,,1.1,us,usp0007mde,2016-11-09T23:02:45.204Z,offshore El Salvador,earthquake,,,,,reviewed,us,hrv
1996-07-18T05:21:49.370Z,12.97,-88.538,33,4.4,mb,,,,1.2,us,usp0007m6q,2014-11-07T01:00:48.325Z,offshore El Salvador,earthquake,,,,18,reviewed,us,us
1996-07-17T16:04:40.930Z,13.072,-88.675,50,4.3,mb,,,,1.5,us,usp0007m5x,2014-11-07T01:00:48.240Z,offshore El Salvador,earthquake,,,,4,reviewed,us,us
1996-07-14T14:54:41.790Z,12.969,-87.509,300,3.1,mb,,,,1.2,us,usp0007m1n,2014-11-07T01:00:47.701Z,near the coast of Nicaragua,earthquake,,,,3,reviewed,us,us
1996-07-13T04:39:11.670Z,13.125,-88.147,68.8,4.2,mb,,,,1,us,usp0007m06,2014-11-07T01:00:47.568Z,offshore El Salvador,earthquake,,11.9,,5,reviewed,us,us
1996-07-07T23:46:49.050Z,13.037,-88.275,33,4.3,mb,,,,1.1,us,usp0007ku9,2014-11-07T01:00:46.895Z,offshore El Salvador,earthquake,,,,13,reviewed,us,us
1996-06-05T14:56:55.970Z,14.493,-87.571,33,4.1,mb,,,,1.1,us,usp0007j6s,2014-11-07T01:00:34.566Z,Honduras,earthquake,,,,4,reviewed,us,us
1996-05-28T15:26:43.980Z,13.033,-89.111,76.6,4.8,mb,,,,1.1,us,usp0007hw4,2014-11-07T01:00:29.440Z,offshore El Salvador,earthquake,,3.7,,33,reviewed,us,us
1996-05-07T02:53:59.320Z,13.009,-89.2,33,3.2,md,,,,0.4,us,usp0007h1t,2014-11-07T01:00:25.736Z,offshore El Salvador,earthquake,,,,,reviewed,us,sss
1996-04-13T05:10:16.590Z,13.017,-88.736,106.6,4,mb,,,,1.3,us,usp0007g3y,2014-11-07T01:00:16.783Z,offshore El Salvador,earthquake,,,,12,reviewed,us,us
1996-03-29T09:04:41.170Z,13,-88.742,86.1,4.5,mb,,,,1.3,us,usp0007ffb,2014-11-07T01:00:09.415Z,offshore El Salvador,earthquake,,13.1,,14,reviewed,us,us
1996-03-18T11:24:30.550Z,12.93,-89.368,129.9,4.1,mb,,,,1.5,us,usp0007eya,2014-11-07T01:00:07.155Z,offshore El Salvador,earthquake,,28.8,,8,reviewed,us,us
1996-02-03T03:04:22.350Z,13.311,-88.231,100,3.8,mb,,,,0.7,us,usp0007c6y,2014-11-07T00:59:49.304Z,El Salvador,earthquake,,,,9,reviewed,us,us
1996-01-16T22:32:22.120Z,15.559,-87.37,300,3.2,mb,,,,1.5,us,usp0007b7a,2014-11-07T00:59:41.184Z,Honduras,earthquake,,,,4,reviewed,us,us
1996-01-15T20:02:45.240Z,15.848,-86.648,33,3.8,mb,,,,1.1,us,usp0007b4z,2014-11-07T00:59:40.590Z,offshore Honduras,earthquake,,,,5,reviewed,us,us
1995-12-17T05:59:14.850Z,13.285,-89.452,81,4.3,mb,,,,1.3,us,usp000794k,2014-11-07T00:59:26.854Z,offshore El Salvador,earthquake,,,,21,reviewed,us,us
1995-11-24T02:14:05.450Z,13.036,-88.616,33,3.8,mb,,,,1.3,us,usp00077cm,2014-11-07T00:59:13.278Z,offshore El Salvador,earthquake,,,,7,reviewed,us,us
1995-06-28T12:19:21.530Z,16.64,-86.131,10,4.6,mb,,,,1.1,us,usp0006zu6,2014-11-07T00:58:12.305Z,offshore Honduras,earthquake,,,,9,reviewed,us,us
1995-06-20T06:55:57.340Z,13.073,-89.447,33,3.4,md,,,,0.3,us,usp0006zet,2014-11-07T00:58:10.541Z,offshore El Salvador,earthquake,,,,,reviewed,us,sss
1995-06-16T04:44:53.350Z,13.068,-88.084,29.6,3.9,mb,,,,0.8,us,usp0006z62,2014-11-07T00:58:09.310Z,offshore El Salvador,earthquake,,,,5,reviewed,us,us
1995-06-12T01:44:31.820Z,13.039,-88.459,33,4.4,mb,,,,1.5,us,usp0006yyq,2014-11-07T00:58:08.191Z,offshore El Salvador,earthquake,,,,6,reviewed,us,us
1995-06-09T06:58:11.290Z,13.103,-88.451,65.7,4.1,mb,,,,1,us,usp0006yu1,2014-11-07T00:58:07.478Z,offshore El Salvador,earthquake,,10.8,,6,reviewed,us,us
1995-05-22T07:10:25.110Z,13.027,-87.287,60,3.7,mb,,,,1.1,us,usp0006xup,2014-11-07T00:57:58.419Z,Honduras,earthquake,,,,2,reviewed,us,us
1995-05-20T05:20:34.940Z,13.131,-88.611,33,4.7,mb,,,,1.5,us,usp0006xqz,2014-11-07T00:57:57.794Z,offshore El Salvador,earthquake,,,,14,reviewed,us,us
1995-05-18T15:54:51.020Z,13.212,-89.439,74.7,4.6,mb,,,,1.3,us,usp0006xnc,2014-11-07T00:57:57.374Z,offshore El Salvador,earthquake,,5.4,,8,reviewed,us,us
1995-05-16T22:21:53.050Z,13.007,-88.802,85,4,mb,,,,0.8,us,usp0006xgj,2014-11-07T00:57:56.434Z,offshore El Salvador,earthquake,,5.8,,2,reviewed,us,us
1995-04-17T11:04:28.570Z,12.961,-88.734,70.2,4.3,mb,,,,1.3,us,usp0006vtk,2014-11-07T00:57:43.069Z,offshore El Salvador,earthquake,,6.4,,13,reviewed,us,us
1995-03-20T20:19:47.500Z,13.473,-88.288,10,2.9,md,,,,0.4,us,usp0006ug3,2014-11-07T00:57:32.484Z,El Salvador,earthquake,,,,,reviewed,us,sss
1995-03-20T14:49:18.180Z,13.321,-89.227,82.6,4.8,mb,,,,1.1,us,usp0006ufq,2014-11-07T00:57:32.441Z,offshore El Salvador,earthquake,,3.2,,33,reviewed,us,us
1995-02-18T01:32:57.370Z,15.409,-86.197,33,4.4,mb,,,,1.4,us,usp0006t4p,2014-11-07T00:57:20.721Z,Honduras,earthquake,,,,13,reviewed,us,us
1995-02-08T03:36:02.390Z,13.077,-88.622,65.5,4.3,mb,,,,1.2,us,usp0006sjb,2014-11-07T00:57:18.000Z,offshore El Salvador,earthquake,,,,13,reviewed,us,us
1994-11-11T02:51:38.010Z,13.205,-88.004,33,4.7,mb,,,,1.2,us,usp0006nd1,2014-11-07T00:56:46.562Z,El Salvador,earthquake,,,,16,reviewed,us,us
1994-10-18T03:07:36.230Z,13.286,-89.197,84.1,5.4,mw,,,,1.2,us,usp0006m9j,2016-11-09T23:45:04.810Z,offshore El Salvador,earthquake,,2.5,,,reviewed,us,hrv
1994-10-11T18:27:57.570Z,13.054,-89.42,30.3,3.4,md,,,,0.2,us,usp0006kzc,2014-11-07T00:56:30.477Z,offshore El Salvador,earthquake,,6.1,,,reviewed,us,sss
1994-09-22T01:17:31.000Z,13.224,-88.005,166.9,4.6,mb,,,,0.9,us,usp0006jub,2014-11-07T00:56:19.191Z,El Salvador,earthquake,,,,16,reviewed,us,us
1994-08-19T15:15:23.670Z,13.164,-89.231,58.4,3.9,md,,,,0.3,us,usp0006h64,2014-11-07T00:56:06.194Z,offshore El Salvador,earthquake,,19,,,reviewed,us,sss
1994-08-09T02:14:08.460Z,13.057,-89.04,33,4,md,,,,0.3,us,usp0006gqv,2014-11-07T00:56:01.433Z,offshore El Salvador,earthquake,,,,,reviewed,us,sss
1994-07-31T17:00:51.540Z,16.545,-86.279,33,4.4,mb,,,,1,us,usp0006gcc,2014-11-07T00:55:55.968Z,offshore Honduras,earthquake,,,,9,reviewed,us,us
1994-06-09T22:21:09.190Z,15.827,-88.444,34.4,4.5,mb,,,,1,us,usp0006e0r,2014-11-07T00:55:40.588Z,Guatemala,earthquake,,12.6,,13,reviewed,us,us
1994-03-03T15:16:59.910Z,13.252,-87.572,180.3,4.3,mb,,,,1.1,us,usp0006977,2014-11-07T00:55:06.174Z,Golfo de Fonseca  Honduras,earthquake,,,,7,reviewed,us,us
1994-02-14T10:36:15.220Z,13.548,-88.751,33,3.7,md,,,,0.5,us,usp00068gq,2014-11-07T00:54:58.964Z,El Salvador,earthquake,,,,,reviewed,us,gcg
1994-02-12T22:53:23.080Z,12.977,-89.437,31.3,4.1,md,,,,0.8,us,usp00068es,2014-11-07T00:54:58.757Z,offshore El Salvador,earthquake,,4.6,,,reviewed,us,gcg
1994-02-12T12:31:39.390Z,13.335,-89.214,100,4.3,md,,,,1.2,us,usp00068e7,2014-11-07T00:54:58.405Z,offshore El Salvador,earthquake,,,,,reviewed,us,gcg
1993-12-24T00:21:38.510Z,16.01,-86.62,10,4.8,mb,,,,0.9,us,usp00065h4,2014-11-07T00:54:37.869Z,offshore Honduras,earthquake,,,,37,reviewed,us,us
1993-11-08T15:49:52.840Z,13.177,-89.402,61.9,4.5,mb,,,,1,us,usp00063ce,2014-11-07T00:54:22.814Z,offshore El Salvador,earthquake,,5,,11,reviewed,us,us
1993-11-06T00:48:27.890Z,13.138,-89.338,63.5,4.7,mb,,,,1.2,us,usp0006387,2014-11-07T00:54:21.991Z,offshore El Salvador,earthquake,,4.9,,18,reviewed,us,us
1993-10-27T15:10:39.270Z,15.137,-88.89,33,4.5,ml,,,,0.6,us,usp00062t3,2014-11-07T00:54:15.711Z,Honduras,earthquake,,,,,reviewed,us,gcg
1993-10-09T17:59:18.110Z,12.953,-88.802,59.2,4.9,mb,,,,1,us,usp00061qh,2014-11-07T00:54:11.314Z,offshore El Salvador,earthquake,,,,20,reviewed,us,us
1993-10-08T23:08:14.570Z,12.961,-88,33,4.1,mb,,,,1,us,usp00061pk,2014-11-07T00:54:11.230Z,offshore El Salvador,earthquake,,,,2,reviewed,us,us
1993-10-03T08:28:42.120Z,12.958,-88.72,75.1,4.6,mb,,,,1,us,usp00061dh,2014-11-07T00:54:09.497Z,offshore El Salvador,earthquake,,5.3,,8,reviewed,us,us
1993-08-08T09:54:02.810Z,13.205,-89.029,68.5,4.8,mb,,,,1,us,usp0005y3u,2014-11-07T00:53:41.013Z,offshore El Salvador,earthquake,,10.7,,2,reviewed,us,us
1993-07-12T08:04:21.080Z,12.962,-88.695,33,4.8,mb,,,,1.5,us,usp0005w08,2014-11-07T00:53:27.451Z,offshore El Salvador,earthquake,,,,17,reviewed,us,us
1993-06-12T11:15:07.470Z,13.25,-87.528,217.8,5.9,mw,,,,1.1,us,usp0005uen,2016-11-09T22:44:42.603Z,Golfo de Fonseca  Honduras,earthquake,,,,,reviewed,us,hrv
1993-05-18T13:21:06.160Z,13.11,-89.39,55.1,4.3,mb,,,,1.1,us,usp0005t1j,2014-11-07T00:53:02.394Z,offshore El Salvador,earthquake,,,,6,reviewed,us,us
1993-05-03T17:14:54.670Z,12.98,-88.635,49.7,4.6,mb,,,,1.3,us,usp0005s5h,2014-11-07T00:52:57.145Z,offshore El Salvador,earthquake,,,,4,reviewed,us,us
1993-03-11T09:29:09.980Z,13.324,-88.872,72.6,4.2,mb,,,,1.3,us,usp0005pap,2014-11-07T00:52:34.610Z,El Salvador,earthquake,,7,,4,reviewed,us,us
1993-03-06T01:11:36.300Z,15.858,-87.462,10,4.1,mb,,,,0.3,us,usp0005p1z,2014-11-07T00:52:32.601Z,offshore Honduras,earthquake,,,,2,reviewed,us,us
1993-02-16T01:11:27.030Z,13.447,-89.334,66.5,4.1,mb,,,,0.9,us,usp0005n5g,2014-11-07T00:52:24.634Z,offshore El Salvador,earthquake,,9.3,,2,reviewed,us,us
1993-02-05T06:00:19.650Z,15.143,-88.256,139.7,4.6,mb,,,,1.4,us,usp0005mn9,2014-11-07T00:52:21.517Z,Honduras,earthquake,,,,6,reviewed,us,us
1993-01-07T23:30:28.250Z,13.121,-89.227,82.3,4.1,mb,,,,0.6,us,usp0005kep,2014-11-07T00:52:12.417Z,offshore El Salvador,earthquake,,11.3,,1,reviewed,us,us
1992-12-09T19:28:33.180Z,13.282,-88.606,103,4.5,mb,,,,1.3,us,usp0005j1d,2014-11-07T00:52:01.591Z,El Salvador,earthquake,,,,7,reviewed,us,us
1992-11-22T19:49:48.950Z,13.604,-89.066,71.9,4.4,mb,,,,1.4,us,usp0005h7b,2014-11-07T00:51:53.905Z,El Salvador,earthquake,,8.8,,1,reviewed,us,us
1992-08-10T20:53:31.260Z,13.026,-88.938,77.5,4.4,mb,,,,0.7,us,usp0005c91,2014-11-07T00:51:14.976Z,offshore El Salvador,earthquake,,9.8,,1,reviewed,us,us
1992-07-08T09:28:58.430Z,13.165,-89.023,80.1,4.3,mb,,,,1.1,us,usp0005ag0,2014-11-07T00:51:02.226Z,offshore El Salvador,earthquake,,10.8,,1,reviewed,us,us
1992-06-17T09:37:58.940Z,13.104,-87.8,33,4.4,mb,,,,1.3,us,usp000597q,2014-11-07T00:50:50.631Z,Golfo de Fonseca  El Salvador,earthquake,,,,3,reviewed,us,us
1992-06-03T11:33:48.320Z,13.116,-88.716,82.6,4,mb,,,,0.8,us,usp00058mn,2014-11-07T00:50:47.387Z,offshore El Salvador,earthquake,,9,,1,reviewed,us,us
1992-03-26T22:40:46.340Z,13.053,-89.435,65.9,4.6,mb,,,,1.1,us,usp00054wc,2014-11-07T00:50:19.222Z,offshore El Salvador,earthquake,,11.5,,4,reviewed,us,us
1992-03-22T13:30:07.450Z,13.472,-88.404,210.2,4.4,mb,,,,1,us,usp00054p6,2014-11-07T00:50:18.158Z,El Salvador,earthquake,,44,,8,reviewed,us,us
1992-02-15T18:47:55.560Z,16.087,-88.506,33,4.5,mb,,,,1.2,us,usp000534c,2014-11-07T00:50:06.150Z,offshore Guatemala,earthquake,,,,8,reviewed,us,us
1992-02-12T22:53:26.430Z,13.731,-89.161,71.3,4.4,mb,,,,1.2,us,usp00052zv,2014-11-07T00:50:05.594Z,El Salvador,earthquake,,8,,1,reviewed,us,us
1992-02-09T19:27:54.510Z,13.354,-89.226,79.4,4.6,mb,,,,1.2,us,usp00052uq,2014-11-07T00:50:04.980Z,offshore El Salvador,earthquake,,5.2,,2,reviewed,us,us
1991-12-25T23:08:03.050Z,13.207,-89.313,80.5,4.6,mb,,,,1,us,usp00050yr,2014-11-07T00:49:47.184Z,offshore El Salvador,earthquake,,4.7,,9,reviewed,us,us
1991-11-08T18:47:02.580Z,13.457,-87.95,212.5,4.1,mb,,,,0.8,us,usp0004yxz,2014-11-07T00:49:33.560Z,El Salvador,earthquake,,10.7,,4,reviewed,us,us
1991-09-29T00:44:14.630Z,12.987,-88.883,72.5,4.6,mb,,,,0.9,us,usp0004x63,2014-11-07T00:49:18.041Z,offshore El Salvador,earthquake,,6.4,,3,reviewed,us,us
1991-09-16T03:07:09.380Z,13.595,-89.152,168.1,4.1,mb,,,,1.1,us,usp0004wpj,2014-11-07T00:49:15.395Z,El Salvador,earthquake,,32.9,,4,reviewed,us,us
1991-08-20T21:16:17.820Z,13.226,-88.807,81.4,4.6,mb,,,,1.1,us,usp0004vna,2014-11-07T00:49:06.998Z,offshore El Salvador,earthquake,,4.8,,3,reviewed,us,us
1991-07-19T21:38:33.630Z,13.637,-86.995,56,4.4,mb,,,,0.9,us,usp0004uct,2014-11-07T00:48:56.063Z,Honduras,earthquake,,15.1,,13,reviewed,us,us
1991-07-19T04:01:28.300Z,13.094,-88.446,73,4.6,mb,,,,1.3,us,usp0004ubk,2014-11-07T00:48:55.957Z,offshore El Salvador,earthquake,,6.6,,5,reviewed,us,us
1991-06-24T01:26:49.870Z,16.619,-86.381,10,4.5,mb,,,,1.3,us,usp0004tb1,2014-11-07T00:48:46.989Z,offshore Honduras,earthquake,,,,10,reviewed,us,us
1991-06-23T13:31:34.720Z,13.516,-88.38,141.8,4.3,mb,,,,1.3,us,usp0004tah,2014-11-07T00:48:46.860Z,El Salvador,earthquake,,23.7,,2,reviewed,us,us
1991-06-21T04:50:58.040Z,13.145,-89.388,59.9,4.9,mb,,,,1.1,us,usp0004t7y,2014-11-07T00:48:46.377Z,offshore El Salvador,earthquake,,5.1,,18,reviewed,us,us
1991-04-12T08:41:30.350Z,13.058,-88.322,67.8,5.5,mw,,,,1.1,us,usp0004q7y,2016-11-09T22:17:05.966Z,offshore El Salvador,earthquake,,,,,reviewed,us,hrv
1991-04-03T07:16:09.140Z,13.406,-87.957,33,4.7,mb,,,,1.1,us,usp0004pw5,2014-11-07T00:48:18.615Z,El Salvador,earthquake,,,,3,reviewed,us,us
1991-04-03T04:52:48.400Z,13.997,-87.966,27.8,4.3,mb,,,,1,us,usp0004pw0,2014-11-07T00:48:18.596Z,Honduras,earthquake,,11.4,,8,reviewed,us,us
1991-03-18T14:42:07.240Z,16.069,-85.484,10,4.3,mb,,,,1,us,usp0004p74,2014-11-07T00:48:12.793Z,offshore Honduras,earthquake,,,,4,reviewed,us,us
1991-02-24T11:58:23.050Z,13.098,-88.041,44.7,4.7,mb,,,,1.3,us,usp0004nca,2014-11-07T00:48:04.961Z,offshore El Salvador,earthquake,,11.4,,10,reviewed,us,us
